Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
7546,129855,1,0,8.0,0,1,6,0,0,0,4,3,5,5,3,3,3,3,3,3,5,0,0,satisfied
7549,106261,1,0,2.0,0,1,5,5,5,5,5,5,5,5,5,3,3,4,4,5,5,0,0,satisfied
7551,61011,0,0,8.0,0,1,8,5,5,5,5,5,5,5,3,2,5,5,5,5,5,2,2,satisfied
7552,66428,0,0,8.0,0,1,5,1,1,1,1,4,5,5,2,2,2,2,5,2,4,1,0,satisfied
7555,117415,1,0,7.0,0,1,5,5,3,5,5,3,5,5,5,5,5,5,5,5,3,1,0,satisfied
7556,94681,1,1,2.0,0,0,0,4,3,4,3,4,4,4,4,3,3,5,5,4,4,3,3,satisfied
7560,118499,1,0,7.0,0,1,7,5,5,5,5,4,5,4,4,4,4,4,3,4,3,2,0,satisfied
7562,103359,1,0,8.0,0,1,8,3,3,3,3,2,5,4,4,4,4,4,3,4,3,1,0,satisfied
7563,15706,1,0,3.0,0,1,6,5,5,5,5,5,5,5,5,1,2,2,2,3,5,0,0,satisfied
7569,79532,0,1,2.0,0,1,2,4,0,4,2,3,4,3,3,5,3,5,3,4,3,2,1,satisfied
7570,78145,0,0,8.0,0,1,0,2,2,2,2,2,5,4,4,4,4,5,4,4,5,0,0,satisfied
7574,3249,1,0,7.0,0,1,7,5,5,1,5,4,5,4,4,4,4,4,4,4,4,3,2,satisfied
7575,46498,0,0,5.0,0,0,0,4,4,4,4,4,4,4,4,3,5,5,3,3,4,1,2,satisfied
7577,38599,0,0,8.0,0,1,8,0,0,0,2,5,1,3,5,5,5,5,5,5,2,0,0,satisfied
7579,70624,1,0,7.0,0,0,2,4,3,3,3,4,3,4,4,4,4,4,1,4,3,1,0,satisfied
7581,94670,1,0,8.0,0,1,8,1,1,4,1,4,5,4,5,5,5,5,3,5,4,0,0,satisfied
7582,128209,0,0,7.0,0,1,5,3,3,5,3,4,5,5,4,4,4,4,5,4,5,0,0,satisfied
7583,35121,0,0,2.0,0,0,2,0,0,0,2,3,0,3,3,2,4,2,2,2,3,2,1,satisfied
7586,87828,0,0,7.0,0,0,0,5,4,4,4,5,5,5,5,4,2,4,3,2,5,0,0,satisfied
7588,82308,0,0,6.0,0,1,2,2,2,2,2,5,4,4,4,4,5,4,3,4,3,0,0,satisfied
7591,78710,0,0,8.0,0,1,8,4,4,4,4,3,5,5,4,4,4,4,3,4,4,0,0,satisfied
7593,128878,0,0,8.0,0,1,7,4,4,4,4,4,4,4,4,5,5,4,4,4,4,0,0,satisfied
7597,10415,0,0,6.0,0,1,8,5,5,4,5,5,4,5,5,2,5,4,5,3,5,5,5,satisfied
7602,24247,0,0,7.0,1,0,0,5,4,5,4,4,5,4,4,5,5,5,3,4,4,0,0,satisfied
7604,7149,0,0,8.0,0,1,0,4,4,4,4,3,5,4,4,4,4,5,3,4,3,0,0,satisfied
7608,3327,1,0,6.0,0,1,7,1,1,1,1,2,5,4,4,4,4,4,3,4,3,3,2,satisfied
7610,46870,1,0,3.0,0,1,6,5,5,5,5,5,5,5,5,3,4,2,4,1,5,0,0,satisfied
7616,40470,0,0,8.0,0,1,6,1,1,1,1,5,3,2,4,4,4,3,5,4,5,0,0,satisfied
7621,4540,1,0,5.0,0,1,2,5,5,5,5,3,4,5,4,4,3,4,4,4,5,0,1,satisfied
7622,60564,0,0,4.0,1,2,2,5,4,5,3,4,5,4,4,5,3,4,4,4,4,0,0,satisfied
7626,10866,1,1,5.0,0,1,1,5,5,5,2,2,5,2,2,5,5,4,4,4,2,0,0,satisfied
7628,120298,0,0,5.0,0,1,0,4,3,4,4,5,4,4,4,4,4,4,3,4,3,1,3,satisfied
7630,44555,0,0,7.0,0,2,0,4,5,5,5,4,4,4,4,4,2,1,4,1,4,0,0,satisfied
7632,129793,0,0,5.0,1,0,0,0,4,0,2,2,0,2,2,3,2,5,5,4,2,0,0,satisfied
7633,103074,1,0,2.0,1,0,1,5,5,3,3,4,3,2,4,2,2,3,3,5,4,1,0,satisfied
7639,78720,0,0,6.0,0,1,6,3,3,3,3,2,4,5,2,2,2,2,3,2,4,0,1,satisfied
7640,19645,0,0,7.0,0,2,1,2,4,4,4,3,2,3,3,3,5,2,1,5,3,0,0,satisfied
7642,51596,0,0,4.0,0,1,0,1,1,1,1,3,5,5,3,3,4,3,1,3,4,3,3,satisfied
7644,121653,1,0,2.0,0,1,1,4,4,4,4,5,5,5,5,4,2,5,3,5,5,0,0,satisfied
7645,69165,1,0,8.0,0,1,8,3,3,4,3,3,4,5,4,4,4,4,4,4,3,0,0,satisfied
7646,107962,0,0,6.0,0,1,8,3,1,3,3,4,5,5,4,4,4,4,3,4,4,4,4,satisfied
7649,73611,1,0,5.0,0,1,0,0,4,0,4,3,5,4,2,2,2,2,3,2,4,0,0,satisfied
7651,27763,0,0,5.0,0,0,5,4,5,5,5,4,4,4,4,5,2,3,2,2,4,1,2,satisfied
7659,14862,1,0,4.0,0,0,0,4,4,4,4,5,4,4,4,5,5,1,4,4,4,5,5,satisfied
7660,43348,1,1,2.0,0,0,0,4,3,3,2,1,3,1,1,5,1,4,3,2,1,0,1,satisfied
7661,41749,1,0,8.0,0,1,8,2,2,2,2,5,4,3,5,5,5,5,3,5,2,1,2,satisfied
7665,82335,0,0,6.0,0,1,6,1,1,1,1,3,5,4,4,4,4,4,5,4,4,3,4,satisfied
7668,35138,0,0,5.0,0,1,2,4,4,4,4,5,5,5,1,2,1,5,5,4,5,5,5,satisfied
7669,45554,1,0,5.0,0,1,8,1,1,1,1,5,3,4,4,4,4,4,3,4,5,2,2,satisfied
7670,74152,0,0,6.0,0,0,1,3,1,1,1,4,3,4,4,4,1,5,4,5,4,0,0,satisfied
7675,48687,1,0,8.0,0,1,0,4,1,4,4,4,4,5,5,5,5,5,5,5,5,1,0,satisfied
7677,36334,0,0,8.0,1,0,0,0,3,0,3,5,0,3,5,3,2,3,4,4,5,0,0,satisfied
7678,67016,1,0,7.0,0,1,3,2,2,2,2,5,4,5,5,5,5,5,5,5,3,1,0,satisfied
7680,61415,0,1,1.0,0,1,1,5,4,5,2,1,5,1,1,4,4,4,3,5,1,0,0,satisfied
7682,48769,0,0,8.0,0,1,0,5,5,5,5,4,4,5,4,4,4,4,3,4,5,0,0,satisfied
7683,24187,1,0,7.0,0,1,9,4,4,4,4,4,3,2,5,5,4,5,1,5,3,0,0,satisfied
7684,31460,0,0,3.0,0,0,2,0,0,0,5,4,0,4,4,5,3,1,3,1,4,0,0,satisfied
7685,5956,1,0,2.0,0,1,6,4,4,4,4,5,5,5,5,4,3,4,3,4,5,2,1,satisfied
7688,49132,1,0,6.0,0,1,9,4,4,4,4,2,4,2,4,4,4,4,4,4,5,0,0,satisfied
7690,125191,1,0,6.0,0,1,9,3,3,4,3,5,5,5,4,4,4,4,5,4,5,2,2,satisfied
7695,29909,0,0,5.0,0,1,1,1,1,2,1,5,4,1,5,5,5,5,1,5,5,2,1,satisfied
7696,84796,1,0,6.0,0,1,1,5,5,5,5,4,5,5,5,5,5,5,4,5,5,2,0,satisfied
7697,11382,0,0,3.0,0,1,8,4,4,4,4,5,5,5,5,5,2,5,5,5,5,4,4,satisfied
7698,79807,1,0,7.0,0,1,8,3,3,3,3,4,5,4,2,2,2,2,5,2,5,0,0,satisfied
7699,43428,0,0,5.0,0,0,2,4,2,2,2,4,4,4,4,3,2,4,4,2,4,0,0,satisfied
7704,64170,0,0,2.0,1,0,2,5,4,5,5,3,5,3,3,4,4,5,4,4,3,0,0,satisfied
7705,107483,1,0,6.0,0,1,8,3,3,3,3,5,4,4,5,5,5,5,5,5,4,4,4,satisfied
7709,125444,1,0,6.0,0,1,8,4,4,4,4,5,5,4,5,5,5,5,3,5,4,0,0,satisfied
7712,42202,0,0,4.0,0,1,8,2,1,2,2,5,5,5,5,1,3,4,1,2,5,0,0,satisfied
7714,121104,1,1,7.0,0,1,7,5,5,5,3,5,5,4,5,4,5,5,3,4,5,0,0,satisfied
7719,108531,1,0,7.0,0,0,0,4,2,2,2,4,1,5,4,4,4,4,3,4,3,0,0,satisfied
7720,82149,1,0,8.0,0,1,0,5,5,4,5,3,4,5,5,5,5,5,3,5,5,0,0,satisfied
7721,78165,1,0,2.0,0,1,8,4,4,4,4,4,4,5,4,5,2,4,5,5,4,2,3,satisfied
7723,56418,0,0,8.0,0,1,6,2,2,2,2,5,4,4,4,4,4,4,5,4,4,0,0,satisfied
7725,65456,1,0,7.0,0,1,7,2,2,2,2,3,5,4,4,4,4,4,3,4,4,0,0,satisfied
7726,98335,0,0,5.0,0,1,3,2,2,2,2,3,5,5,5,5,5,5,4,5,4,0,0,satisfied
7728,104725,0,0,7.0,0,1,5,4,4,4,4,5,5,4,5,5,5,5,3,5,5,3,2,satisfied
7730,73300,1,0,3.0,0,1,3,5,5,5,5,4,4,4,4,5,5,4,4,4,4,5,5,satisfied
7732,106865,1,0,7.0,0,1,2,2,4,2,2,4,4,4,3,3,3,3,4,3,5,1,0,satisfied
7733,121702,1,1,2.0,0,1,1,0,4,0,3,3,0,3,3,5,3,5,5,5,3,0,0,satisfied
7737,72211,0,0,8.0,0,1,8,3,3,3,3,2,4,5,4,4,4,4,3,4,4,0,0,satisfied
7741,62658,0,0,4.0,1,0,6,4,4,4,3,5,4,5,5,4,3,4,3,4,5,0,0,satisfied
7744,74379,1,1,5.0,0,1,3,5,5,5,4,2,5,2,2,5,4,4,3,5,2,0,0,satisfied
7745,55429,0,0,8.0,0,1,7,1,1,1,1,2,2,2,4,2,4,4,2,3,2,0,1,satisfied
7747,42008,0,0,4.0,0,0,0,5,2,1,2,5,5,5,5,4,4,5,2,3,5,0,0,satisfied
7748,73917,1,1,5.0,0,1,2,2,2,2,1,4,2,4,4,4,3,4,4,5,4,0,0,satisfied
7749,38602,1,0,6.0,0,1,7,2,2,2,2,1,4,4,4,4,4,4,3,4,5,0,0,satisfied
7750,59277,1,0,4.0,0,1,8,1,1,1,1,5,5,5,4,5,3,4,5,5,5,0,0,satisfied
7752,81379,0,0,5.0,0,1,2,5,5,5,5,4,5,5,5,5,5,5,3,5,5,0,0,satisfied
7756,38690,1,1,2.0,0,1,5,0,5,0,1,2,0,2,2,4,2,5,3,5,2,2,2,satisfied
7757,34114,1,0,3.0,0,1,7,1,1,4,1,5,5,5,5,2,3,3,3,3,5,0,0,satisfied
7760,86321,0,0,6.0,0,1,7,5,5,5,5,2,4,4,4,4,4,4,5,4,4,1,4,satisfied
7761,39120,1,0,8.0,0,0,0,5,3,3,3,4,5,5,5,5,5,5,2,5,2,0,0,satisfied
7763,119836,0,0,8.0,0,1,2,3,3,3,3,4,4,4,4,4,4,4,3,4,4,0,1,satisfied
7764,13409,1,0,2.0,0,0,1,4,2,2,2,4,4,4,4,1,4,2,3,2,4,2,4,satisfied
7766,12698,1,0,8.0,0,0,2,5,2,2,2,5,5,5,2,2,2,4,5,2,5,5,5,satisfied
7767,113801,1,0,6.0,0,1,0,2,2,2,2,5,4,4,5,5,5,5,4,5,4,1,0,satisfied
7777,54663,0,0,5.0,0,1,8,3,3,3,3,4,2,2,5,5,5,5,1,5,3,3,2,satisfied
7778,112470,1,1,1.0,0,0,2,5,5,5,5,1,5,1,1,4,2,4,4,1,1,4,3,satisfied
7779,86624,0,0,5.0,0,1,7,1,1,1,1,2,5,5,4,4,4,4,3,4,3,0,0,satisfied
7780,56917,0,0,8.0,0,1,7,5,5,5,5,2,2,2,4,5,5,4,2,3,2,0,0,satisfied
7783,37823,1,0,8.0,0,1,8,4,4,4,4,4,4,5,5,5,5,5,3,5,5,4,4,satisfied
7784,53391,0,0,5.0,0,2,5,5,1,1,1,5,5,5,5,1,3,2,5,4,5,0,3,satisfied
7785,109340,1,0,6.0,0,1,3,1,1,1,1,4,4,5,5,5,5,5,3,5,5,1,0,satisfied
7786,129436,0,0,8.0,0,1,7,2,3,2,2,3,5,4,4,4,4,4,5,4,5,0,0,satisfied
7787,89552,0,0,8.0,0,1,6,2,2,2,2,3,5,4,4,4,4,4,5,4,5,3,1,satisfied
7792,124479,0,0,7.0,0,1,2,1,1,1,1,5,4,5,4,4,4,4,5,4,4,0,3,satisfied
7795,81200,0,0,3.0,0,1,5,2,2,1,2,4,4,4,4,5,2,4,3,4,4,3,1,satisfied
7796,7504,1,0,8.0,0,1,7,4,4,4,4,2,4,4,2,2,2,2,5,2,4,0,0,satisfied
7798,73229,0,0,1.0,1,0,2,0,5,0,3,2,0,2,2,3,2,4,2,1,2,0,0,satisfied
7800,33210,0,0,2.0,0,2,0,4,2,2,2,4,4,4,4,5,5,5,4,4,4,2,3,satisfied
7801,100196,1,1,7.0,0,1,1,5,5,5,2,2,5,2,2,5,4,5,4,5,2,0,2,satisfied
7806,18976,1,1,2.0,0,0,2,5,5,5,1,5,4,4,4,4,2,5,4,1,4,5,5,satisfied
7808,10892,1,0,6.0,0,1,0,1,1,1,1,2,5,5,5,5,5,5,5,5,4,1,0,satisfied
7810,21619,0,0,6.0,0,1,8,1,1,1,1,3,3,2,2,2,2,2,4,2,2,0,0,satisfied
7811,92238,0,1,2.0,0,1,4,4,0,5,3,3,5,3,3,5,3,3,4,4,3,0,0,satisfied
7817,1958,0,1,2.0,0,0,0,0,5,1,1,5,1,2,5,5,5,5,3,5,5,0,0,satisfied
7820,85120,0,0,6.0,0,1,1,4,4,4,4,2,4,4,4,4,4,4,3,4,5,1,3,satisfied
7822,40094,0,0,6.0,0,1,0,1,1,1,1,3,4,3,4,4,4,4,2,4,1,0,0,satisfied
7823,27336,1,0,8.0,0,0,1,4,3,3,3,1,1,3,5,5,4,5,5,5,3,0,0,satisfied
7824,22574,1,0,6.0,0,1,0,4,4,4,4,2,1,4,5,5,5,5,5,5,1,0,0,satisfied
7833,120094,1,0,7.0,0,1,5,3,3,3,3,3,5,4,4,4,5,4,4,4,5,0,0,satisfied
7835,121955,1,0,8.0,0,1,8,2,2,2,2,3,4,5,5,5,5,5,3,5,5,3,3,satisfied
7837,110552,0,0,8.0,0,1,7,4,4,4,4,3,4,4,4,4,4,4,3,4,4,0,0,satisfied
7838,19528,1,0,1.0,1,1,0,4,4,4,1,4,4,4,4,1,2,5,5,4,4,0,0,satisfied
7839,26091,0,0,8.0,0,0,1,5,1,1,1,5,5,5,5,4,2,4,2,2,5,0,0,satisfied
7840,70607,1,0,1.0,1,0,8,5,2,5,4,5,5,3,3,3,4,4,3,3,3,0,0,satisfied
7842,129317,0,0,6.0,0,1,7,2,2,2,2,5,3,4,5,5,5,5,3,5,4,0,1,satisfied
7846,102948,1,0,8.0,0,1,7,3,3,2,3,3,5,4,4,4,4,4,4,4,3,0,2,satisfied
7853,47751,1,1,2.0,0,0,1,0,0,0,1,1,0,1,1,4,4,1,4,2,1,0,0,satisfied
7854,27938,1,0,3.0,0,1,6,4,4,4,4,4,4,4,4,1,3,5,4,1,4,0,3,satisfied
7857,106825,1,1,2.0,0,0,2,5,5,5,2,3,5,3,3,2,3,1,2,4,3,1,1,satisfied
7860,16809,1,0,6.0,0,1,8,4,4,4,4,3,5,3,5,5,5,5,4,5,1,0,0,satisfied
7863,53464,0,1,3.0,0,0,7,5,5,5,2,5,3,3,1,3,5,1,3,3,3,0,0,satisfied
7864,12487,0,0,8.0,0,2,0,5,2,2,2,5,5,5,5,2,5,5,4,5,5,0,0,satisfied
7866,122834,1,0,8.0,0,1,7,1,1,1,1,5,4,5,4,4,4,4,4,4,3,0,0,satisfied
7873,57605,1,0,6.0,0,1,1,5,5,5,5,3,4,5,4,4,5,4,3,4,3,0,0,satisfied
7876,66292,1,0,8.0,0,1,2,5,5,5,5,3,4,4,4,4,4,4,4,4,5,4,3,satisfied
7883,46617,1,0,3.0,0,1,7,0,5,0,2,3,3,3,3,2,5,3,4,5,3,0,0,satisfied
7884,62360,0,0,2.0,1,0,5,5,5,5,2,1,5,3,1,4,2,5,5,4,1,2,0,satisfied
7886,8733,1,0,7.0,0,1,8,2,2,2,2,4,5,5,5,5,5,5,4,5,5,0,0,satisfied
7889,123082,0,0,7.0,0,1,1,1,1,1,1,2,5,4,5,5,5,5,5,5,3,0,0,satisfied
7892,43996,1,0,5.0,0,1,5,2,2,3,2,4,4,5,5,5,5,5,2,5,3,0,0,satisfied
7903,97264,0,0,4.0,1,0,0,0,4,0,2,2,0,2,2,5,3,4,5,5,2,1,1,satisfied
7905,78424,0,0,6.0,0,1,1,2,2,5,2,5,5,4,4,4,4,4,5,4,5,0,0,satisfied
7908,105437,1,0,6.0,0,1,6,4,4,4,4,2,4,4,4,4,4,4,5,4,5,0,0,satisfied
7909,104271,0,0,5.0,0,1,6,2,2,2,2,3,3,4,5,5,5,5,5,5,4,0,0,satisfied
7910,75973,0,0,8.0,0,1,0,1,1,1,1,4,1,3,4,4,4,4,4,4,5,0,0,satisfied
7911,49065,0,0,7.0,0,0,0,4,1,1,1,4,4,4,4,1,5,2,4,4,4,0,1,satisfied
7913,52984,1,0,8.0,0,0,4,3,1,1,1,5,1,5,3,3,3,3,3,3,5,3,3,satisfied
7916,36417,1,0,8.0,0,0,0,4,3,3,3,3,5,2,4,4,4,4,4,4,4,0,1,satisfied
7917,69344,1,0,8.0,0,1,2,4,4,4,4,5,4,4,5,5,5,5,4,5,4,0,2,satisfied
7924,86670,0,0,3.0,0,1,8,5,5,5,5,5,5,5,5,4,3,5,3,5,5,1,0,satisfied
7925,56329,0,0,6.0,0,1,8,0,5,0,3,4,5,5,5,5,5,5,5,5,5,0,0,satisfied
7926,108080,0,0,8.0,0,1,3,3,3,3,3,2,4,4,4,4,5,4,3,4,5,0,0,satisfied
7928,62776,1,0,5.0,0,1,2,4,4,4,4,1,4,5,5,5,5,5,4,5,5,0,3,satisfied
7929,106355,0,1,2.0,0,0,1,0,5,0,2,5,0,5,5,3,4,4,4,4,5,0,0,satisfied
7930,20408,0,0,5.0,0,1,0,5,5,3,5,3,2,3,5,5,5,5,3,5,2,0,3,satisfied
7932,76057,0,0,8.0,0,1,1,1,1,1,1,5,4,5,5,5,5,5,4,5,3,0,0,satisfied
7935,15082,1,1,5.0,0,1,0,4,3,3,4,5,3,5,5,4,2,5,3,2,5,0,0,satisfied
7936,90648,1,0,4.0,0,1,8,2,2,2,2,3,4,5,5,5,5,5,3,5,5,1,2,satisfied
7937,76890,1,1,6.0,0,1,1,5,5,5,5,2,5,3,2,3,2,5,3,4,2,0,0,satisfied
7938,73619,0,0,6.0,0,1,8,4,3,4,4,3,4,4,4,4,4,4,3,4,3,3,3,satisfied
7939,66968,1,0,3.0,0,1,3,1,1,1,1,5,5,5,5,3,2,4,5,5,5,0,1,satisfied
7941,18313,0,0,6.0,0,0,2,5,1,1,1,5,5,5,5,2,3,1,5,3,5,0,0,satisfied
7942,37340,0,0,6.0,0,0,3,4,5,3,5,4,4,4,4,2,5,5,3,5,4,4,3,satisfied
7945,77953,0,0,5.0,0,1,8,3,3,2,3,3,5,4,5,5,5,5,5,5,3,0,0,satisfied
7946,125668,0,0,3.0,0,1,2,4,4,4,4,3,3,3,3,4,5,4,3,5,3,0,0,satisfied
7948,7679,0,0,3.0,0,1,8,2,2,3,2,4,4,4,4,1,1,1,4,3,4,1,2,satisfied
7950,99459,1,0,6.0,0,1,0,5,5,5,5,4,5,4,4,4,4,4,4,4,5,2,3,satisfied
7956,98684,1,0,6.0,1,0,2,4,5,5,2,1,5,1,1,4,5,4,5,5,1,0,0,satisfied
7957,104452,0,0,7.0,0,1,7,5,5,5,5,2,4,4,5,5,5,5,5,5,3,2,0,satisfied
7958,115126,1,0,8.0,0,1,0,0,0,0,1,5,4,5,4,4,4,4,5,4,4,4,4,satisfied
7959,22954,1,0,2.0,0,1,2,1,1,1,1,2,2,2,2,4,4,1,1,2,2,3,2,satisfied
7960,78325,1,0,3.0,0,1,5,1,1,1,1,5,5,5,5,5,2,5,3,4,5,0,0,satisfied
7963,81112,1,0,5.0,0,1,2,5,5,5,5,2,5,5,5,5,5,5,4,5,3,0,0,satisfied
7969,62119,1,1,6.0,0,1,4,4,4,4,4,1,4,1,1,5,5,5,4,4,1,0,0,satisfied
7970,31409,1,0,1.0,0,1,5,3,3,3,3,4,4,4,4,4,3,5,2,2,4,4,4,satisfied
7975,73252,0,0,8.0,0,1,8,3,3,3,3,2,4,5,4,4,4,4,4,4,3,0,0,satisfied
7977,106400,0,0,6.0,0,0,1,5,3,3,3,5,5,5,5,5,4,3,1,3,5,0,0,satisfied
7980,28124,0,0,6.0,0,0,2,5,2,2,2,5,5,5,5,5,5,2,5,1,5,0,0,satisfied
7988,27436,0,0,6.0,0,1,2,4,4,4,4,2,4,2,4,4,4,4,3,4,5,0,0,satisfied
7989,63405,0,0,1.0,1,0,1,4,5,2,3,4,2,4,4,3,5,5,3,5,4,0,0,satisfied
7993,49395,1,1,2.0,0,0,0,5,0,5,2,5,5,2,5,3,2,1,4,2,5,4,4,satisfied
7995,64476,1,0,7.0,0,1,1,2,2,2,2,4,5,5,4,4,4,4,5,4,4,0,3,satisfied
7996,55055,1,0,8.0,0,1,6,4,4,4,4,4,4,4,5,5,5,5,3,5,3,1,2,satisfied
7997,558,0,0,6.0,0,1,0,3,3,3,3,5,5,4,4,4,5,5,5,4,5,0,0,satisfied
7998,112787,1,0,6.0,0,1,3,4,4,4,4,4,4,5,5,5,5,5,3,5,5,0,0,satisfied
8000,55018,0,0,5.0,0,1,4,4,4,4,4,3,4,4,5,5,5,5,5,5,4,4,4,satisfied
8008,75711,0,0,7.0,0,1,6,2,2,2,2,5,4,4,2,2,2,2,3,2,5,3,3,satisfied
8011,11847,0,0,5.0,0,1,6,3,3,3,3,5,4,4,5,5,5,5,4,5,5,0,0,satisfied
8014,4604,0,0,5.0,0,1,9,1,1,1,1,4,4,5,5,5,5,5,4,5,3,0,0,satisfied
8018,67889,0,0,2.0,1,0,4,5,2,5,3,1,2,1,1,1,4,4,2,4,1,0,0,satisfied
8025,50057,0,0,8.0,0,0,0,4,4,4,4,4,4,4,4,3,4,1,1,1,4,0,0,satisfied
8028,90985,0,0,6.0,0,1,8,5,5,3,5,5,4,4,5,5,5,5,2,5,5,0,0,satisfied
8029,28308,1,0,3.0,0,1,2,4,4,4,4,3,4,3,3,3,5,2,4,3,3,0,0,satisfied
8034,31963,0,0,8.0,0,1,8,1,1,1,1,5,4,5,4,4,4,4,4,4,5,0,0,satisfied
8037,63773,1,1,2.0,0,1,4,5,5,5,1,2,5,2,2,5,4,3,5,4,2,0,0,satisfied
8042,74041,0,0,7.0,0,1,7,2,2,2,2,4,5,4,5,5,5,5,5,5,5,0,0,satisfied
8044,124997,0,0,8.0,0,1,8,5,5,5,5,5,4,5,4,4,4,5,4,4,4,0,0,satisfied
8047,68575,0,0,2.0,0,1,6,5,5,5,5,5,5,5,5,3,5,4,4,5,5,0,0,satisfied
8049,80429,1,0,4.0,0,1,7,2,2,2,2,4,1,2,5,5,5,5,4,5,4,0,0,satisfied
8050,95853,0,0,8.0,0,1,1,3,3,3,3,2,4,4,4,4,4,4,4,4,4,1,0,satisfied
8051,123490,1,0,7.0,0,1,7,5,5,2,5,4,3,4,4,4,4,4,3,4,4,0,0,satisfied
8052,98146,1,0,2.0,0,1,8,3,3,3,3,2,2,2,2,4,4,4,3,4,2,3,1,satisfied
8053,35560,1,0,5.0,0,2,3,4,3,4,3,4,4,4,4,4,3,4,2,3,4,0,0,satisfied
8055,64492,1,1,2.0,0,1,1,4,0,4,3,4,4,4,4,4,3,5,4,4,4,0,3,satisfied
8058,92329,0,0,3.0,0,1,8,2,2,4,2,4,4,4,4,5,3,5,4,3,4,0,3,satisfied
8061,60637,1,1,2.0,0,0,4,4,4,4,1,1,4,1,1,4,4,4,5,5,1,0,0,satisfied
8062,10708,1,0,5.0,0,1,7,1,1,1,1,5,5,4,5,5,5,5,4,5,5,4,4,satisfied
8066,45891,1,0,5.0,0,1,5,5,5,5,5,1,1,3,4,4,4,4,3,4,4,0,0,satisfied
8068,89115,0,0,6.0,0,1,7,2,2,2,2,4,4,4,4,4,4,4,3,4,3,3,2,satisfied
8069,101954,0,0,5.0,0,1,8,4,4,4,4,3,4,5,4,4,4,4,4,4,3,0,0,satisfied
8070,126770,0,0,6.0,0,1,7,3,3,3,3,2,5,4,2,2,2,2,3,2,5,1,0,satisfied
8072,36752,0,0,7.0,0,1,8,1,1,1,1,4,4,4,1,1,3,2,4,2,4,3,4,satisfied
8073,89639,1,1,3.0,0,1,3,5,5,5,1,3,5,3,3,5,5,4,5,4,3,0,0,satisfied
8076,42128,0,0,4.0,0,2,2,5,4,4,4,5,5,5,5,1,1,3,4,3,5,0,3,satisfied
8083,69240,1,0,3.0,0,1,2,3,3,3,3,4,4,4,5,3,5,5,4,3,4,5,5,satisfied
8084,119520,1,0,7.0,0,0,2,3,5,5,5,4,4,4,2,2,3,2,2,2,3,1,2,satisfied
8088,115064,1,0,7.0,0,1,6,2,2,2,2,5,4,5,5,5,5,5,5,5,5,0,0,satisfied
8091,14679,1,0,8.0,0,2,1,5,1,1,1,3,2,4,5,5,5,5,1,5,1,0,1,satisfied
8096,114891,0,0,8.0,0,1,7,3,3,3,3,5,4,5,4,4,4,4,5,4,3,0,0,satisfied
8098,119240,1,0,8.0,0,1,8,1,1,1,1,3,5,4,4,4,4,4,5,4,3,3,3,satisfied
8099,83048,0,0,8.0,0,1,7,3,3,3,3,3,5,5,4,4,4,4,4,4,3,0,0,satisfied
8103,47150,0,0,6.0,0,1,6,1,1,1,1,3,4,2,5,5,5,5,1,5,1,0,1,satisfied
8104,118374,1,0,7.0,0,1,1,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,4,satisfied
8105,123607,0,0,8.0,1,0,6,5,4,5,3,4,5,4,4,3,4,2,3,4,4,0,0,satisfied
8107,116883,0,1,5.0,0,1,0,4,4,4,3,2,4,2,2,3,4,5,4,4,2,0,0,satisfied
8109,86387,1,1,2.0,0,0,2,5,5,5,1,1,5,1,1,5,5,4,4,5,1,0,0,satisfied
8111,21098,0,0,8.0,0,0,0,4,2,4,2,4,4,4,4,2,2,2,4,1,4,0,0,satisfied
8112,78985,0,0,8.0,0,1,8,4,4,4,4,3,5,4,5,5,5,5,5,5,5,0,0,satisfied
8116,114392,0,0,5.0,0,1,1,5,5,5,5,3,5,5,5,5,5,5,4,5,3,0,0,satisfied
8118,12886,0,0,3.0,0,0,2,5,5,5,5,5,5,5,5,3,5,4,4,3,5,1,3,satisfied
8119,113076,1,0,7.0,0,1,8,1,1,1,1,4,5,4,4,4,4,4,3,4,4,1,0,satisfied
8122,16596,1,1,2.0,0,1,3,4,4,4,3,1,4,1,1,3,5,4,4,4,1,2,0,satisfied
8125,54664,0,0,5.0,0,1,2,1,1,1,1,3,1,1,5,5,5,5,4,5,4,0,0,satisfied
8128,53171,1,0,4.0,0,0,1,5,4,4,4,5,5,5,5,5,3,3,2,2,5,0,0,satisfied
8132,10574,0,0,2.0,0,1,0,4,4,4,4,4,4,4,4,3,2,5,4,4,4,0,0,satisfied
8133,66659,1,1,2.0,0,0,2,4,4,4,3,1,4,3,1,5,5,5,5,4,1,0,0,satisfied
8134,25199,0,0,7.0,0,1,2,3,3,3,3,4,5,5,4,4,4,4,3,4,5,3,3,satisfied
8135,106363,0,0,8.0,0,1,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,0,0,satisfied
8138,113608,0,0,8.0,1,0,0,0,4,0,4,5,0,4,5,4,4,4,5,4,5,0,0,satisfied
